,Systolic,Diastolic,Label
6526,129.0,77.0,2
6527,121.0,74.0,2
6528,120.0,80.0,3
6529,121.0,77.0,2
6530,127.0,74.0,2
6531,111.0,75.0,1
6532,120.0,71.0,2
6533,116.0,71.0,1
6534,102.0,72.0,1
6535,114.0,80.0,3
6536,131.0,74.0,3
6537,104.0,76.0,1
6538,106.0,71.0,1
6539,114.0,84.0,3
6540,93.0,65.0,1
6541,113.0,77.0,1
6542,123.0,74.0,2
6543,131.0,74.0,3
6544,130.0,77.0,3
6545,124.0,75.0,2
6546,105.0,75.0,1
6547,122.0,70.0,2
6548,131.0,77.0,3
6549,137.0,77.0,3
6550,125.0,76.0,2
6551,130.0,76.0,3
6552,116.0,77.0,1
6553,129.0,75.0,2
6554,112.0,72.0,1
6555,120.0,78.0,2
6556,129.0,73.0,2
6557,109.0,75.0,1
6558,121.0,70.0,2
6559,106.0,73.0,1
6560,132.0,72.0,3
6561,135.0,78.0,3
6562,118.0,71.0,1
6563,124.0,67.0,2
6564,136.0,74.0,3
6565,118.0,69.0,1
6566,114.0,68.0,1
6567,124.0,71.0,2
6568,126.0,70.0,2
6569,124.0,68.0,2
6570,126.0,79.0,2
6571,109.0,78.0,1
6572,118.0,80.0,3
6573,127.0,68.0,2
6574,119.0,74.0,1
6575,126.0,78.0,2
6576,100.0,65.0,1
6577,115.0,76.0,1
6578,123.0,69.0,2
6579,134.0,74.0,3
6580,119.0,79.0,1
6581,116.0,73.0,1
6582,101.0,81.0,3
6583,109.0,84.0,3
6584,142.0,79.0,4
6585,124.0,74.0,2
6586,119.0,73.0,1
6587,138.0,81.0,3
6588,119.0,71.0,1
6589,134.0,72.0,3
6590,139.0,79.0,3
6591,127.0,76.0,2
6592,125.0,65.0,2
6593,107.0,77.0,1
6594,106.0,76.0,1
6595,124.0,78.0,2
6596,114.0,72.0,1
6597,115.0,81.0,3
6598,133.0,71.0,3
6599,98.0,79.0,1
6600,126.0,82.0,3
6601,123.0,75.0,2
6602,110.0,77.0,1
6603,118.0,77.0,1
6604,136.0,78.0,3
6605,105.0,79.0,1
6606,111.0,80.0,3
6607,118.0,77.0,1
6608,121.0,79.0,2
6609,108.0,71.0,1
6610,120.0,78.0,2
6611,122.0,72.0,2
6612,100.0,72.0,1
6613,118.0,75.0,1
6614,128.0,79.0,2
6615,111.0,72.0,1
6616,121.0,67.0,2
6617,115.0,79.0,1
6618,129.0,73.0,2
6619,120.0,72.0,2
6620,114.0,67.0,1
6621,124.0,75.0,2
6622,130.0,76.0,3
6623,125.0,80.0,3
6624,135.0,73.0,3
6625,118.0,77.0,1
6626,119.0,73.0,1
6627,113.0,75.0,1
6628,109.0,77.0,1
6629,113.0,78.0,1
6630,132.0,75.0,3
6631,126.0,73.0,2
6632,112.0,75.0,1
6633,106.0,79.0,1
6634,137.0,69.0,3
6635,124.0,76.0,2
6636,116.0,77.0,1
6637,132.0,69.0,3
6638,125.0,77.0,2
6639,115.0,74.0,1
6640,98.0,69.0,1
6641,119.0,81.0,3
6642,129.0,78.0,2
6643,131.0,69.0,3
6644,134.0,80.0,3
6645,111.0,75.0,1
6646,130.0,84.0,3
6647,114.0,82.0,3
6648,115.0,74.0,1
6649,115.0,76.0,1
6650,112.0,77.0,1
6651,135.0,81.0,3
6652,112.0,76.0,1
6653,128.0,77.0,2
6654,124.0,79.0,2
6655,128.0,76.0,2
6656,121.0,75.0,2
6657,127.0,76.0,2
6658,114.0,75.0,1
6659,102.0,77.0,1
6660,123.0,74.0,2
6661,100.0,83.0,3
6662,131.0,79.0,3
6663,107.0,77.0,1
6664,117.0,79.0,1
6665,118.0,82.0,3
6666,125.0,75.0,2
6667,129.0,68.0,2
6668,112.0,72.0,1
6669,126.0,82.0,3
6670,127.0,78.0,2
6671,109.0,76.0,1
6672,131.0,79.0,3
6673,108.0,79.0,1
6674,115.0,77.0,1
6675,136.0,74.0,3
6676,108.0,73.0,1
6677,121.0,76.0,2
6678,115.0,75.0,1
6679,102.0,69.0,1
6680,126.0,81.0,3
6681,128.0,70.0,2
6682,112.0,72.0,1
6683,109.0,73.0,1
6684,115.0,77.0,1
6685,117.0,75.0,1
6686,115.0,76.0,1
6687,126.0,73.0,2
6688,128.0,76.0,2
6689,124.0,74.0,2
6690,122.0,75.0,2
6691,119.0,73.0,1
6692,129.0,73.0,2
6693,118.0,75.0,1
6694,125.0,73.0,2
6695,129.0,74.0,2
6696,118.0,78.0,1
6697,105.0,79.0,1
6698,109.0,76.0,1
6699,134.0,72.0,3
6700,120.0,79.0,2
6701,110.0,71.0,1
6702,113.0,76.0,1
6703,117.0,73.0,1
6704,128.0,71.0,2
6705,106.0,76.0,1
6706,128.0,76.0,2
6707,126.0,77.0,2
6708,104.0,74.0,1
6709,99.0,80.0,3
6710,128.0,71.0,2
6711,114.0,75.0,1
6712,111.0,76.0,1
6713,135.0,70.0,3
6714,119.0,73.0,1
6715,129.0,78.0,2
6716,114.0,77.0,1
6717,121.0,71.0,2
6718,113.0,75.0,1
6719,139.0,75.0,3
6720,119.0,66.0,1
6721,112.0,77.0,1
6722,132.0,81.0,3
6723,121.0,77.0,2
6724,128.0,77.0,2
6725,121.0,70.0,2
6726,137.0,73.0,3
6727,107.0,76.0,1
6728,113.0,72.0,1
6729,107.0,70.0,1
6730,130.0,73.0,3
6731,124.0,84.0,3
6732,135.0,76.0,3
6733,110.0,78.0,1
6734,113.0,75.0,1
6735,120.0,70.0,2
6736,117.0,83.0,3
6737,115.0,74.0,1
6738,119.0,77.0,1
6739,100.0,70.0,1
6740,115.0,75.0,1
6741,107.0,77.0,1
6742,115.0,72.0,1
6743,118.0,75.0,1
6744,141.0,72.0,4
6745,126.0,72.0,2
6746,116.0,75.0,1
6747,118.0,78.0,1
6748,104.0,74.0,1
6749,98.0,76.0,1
6750,119.0,76.0,1
6751,120.0,77.0,2
6752,118.0,79.0,1
6753,112.0,81.0,3
6754,133.0,74.0,3
6755,116.0,78.0,1
6756,134.0,75.0,3
6757,118.0,75.0,1
6758,116.0,68.0,1
6759,143.0,74.0,4
6760,114.0,77.0,1
6761,115.0,80.0,3
6762,133.0,81.0,3
6763,113.0,75.0,1
6764,114.0,78.0,1
6765,112.0,71.0,1
6766,123.0,72.0,2
6767,116.0,76.0,1
6768,112.0,75.0,1
6769,124.0,71.0,2
6770,146.0,82.0,4
6771,115.0,77.0,1
6772,130.0,75.0,3
6773,140.0,71.0,4
6774,112.0,74.0,1
6775,109.0,74.0,1
6776,126.0,81.0,3
6777,117.0,78.0,1
6778,120.0,68.0,2
6779,125.0,75.0,2
6780,103.0,79.0,1
6781,118.0,82.0,3
6782,124.0,77.0,2
6783,119.0,75.0,1
6784,109.0,73.0,1
6785,121.0,74.0,2
6786,131.0,84.0,3
6787,110.0,77.0,1
6788,130.0,71.0,3
6789,132.0,83.0,3
6790,109.0,79.0,1
6791,132.0,71.0,3
6792,121.0,75.0,2
6793,120.0,80.0,3
6794,127.0,78.0,2
6795,110.0,71.0,1
6796,110.0,75.0,1
6797,119.0,72.0,1
6798,130.0,76.0,3
6799,137.0,78.0,3
6800,134.0,71.0,3
6801,122.0,79.0,2
6802,118.0,73.0,1
6803,123.0,81.0,3
6804,128.0,72.0,2
6805,146.0,73.0,4
6806,118.0,74.0,1
6807,113.0,69.0,1
6808,107.0,75.0,1
6809,119.0,76.0,1
6810,126.0,69.0,2
6811,123.0,68.0,2
6812,139.0,80.0,3
6813,130.0,70.0,3
6814,132.0,87.0,3
6815,117.0,73.0,1
6816,117.0,72.0,1
6817,115.0,74.0,1
6818,114.0,74.0,1
6819,111.0,76.0,1
6820,103.0,68.0,1
6821,127.0,80.0,3
6822,106.0,75.0,1
6823,101.0,75.0,1
6824,117.0,75.0,1
6825,127.0,68.0,2
6826,121.0,74.0,2
6827,121.0,72.0,2
6828,100.0,76.0,1
6829,121.0,73.0,2
6830,127.0,69.0,2
6831,140.0,72.0,4
6832,116.0,81.0,3
6833,113.0,75.0,1
6834,125.0,78.0,2
6835,122.0,79.0,2
6836,112.0,74.0,1
6837,123.0,78.0,2
6838,120.0,77.0,2
6839,138.0,65.0,3
6840,129.0,75.0,2
6841,118.0,69.0,1
6842,120.0,74.0,2
6843,118.0,74.0,1
6844,126.0,83.0,3
6845,112.0,70.0,1
6846,124.0,71.0,2
6847,117.0,74.0,1
6848,115.0,73.0,1
6849,120.0,66.0,2
6850,126.0,71.0,2
6851,117.0,72.0,1
6852,123.0,76.0,2
6853,109.0,70.0,1
6854,122.0,72.0,2
6855,127.0,69.0,2
6856,108.0,76.0,1
6857,116.0,78.0,1
6858,123.0,73.0,2
6859,127.0,78.0,2
6860,104.0,77.0,1
6861,121.0,73.0,2
6862,122.0,80.0,3
6863,105.0,69.0,1
6864,109.0,75.0,1
6865,117.0,79.0,1
6866,134.0,76.0,3
6867,112.0,84.0,3
6868,115.0,70.0,1
6869,116.0,80.0,3
6870,133.0,74.0,3
6871,118.0,71.0,1
6872,116.0,71.0,1
6873,119.0,68.0,1
6874,122.0,74.0,2
6875,115.0,70.0,1
6876,133.0,74.0,3
6877,117.0,82.0,3
6878,131.0,74.0,3
6879,114.0,76.0,1
6880,131.0,74.0,3
6881,102.0,79.0,1
6882,117.0,79.0,1
6883,128.0,75.0,2
6884,112.0,81.0,3
6885,103.0,78.0,1
6886,100.0,74.0,1
6887,121.0,68.0,2
6888,118.0,76.0,1
6889,117.0,71.0,1
6890,128.0,79.0,2
6891,98.0,75.0,1
6892,125.0,82.0,3
6893,124.0,77.0,2
6894,121.0,73.0,2
6895,106.0,65.0,1
6896,125.0,74.0,2
6897,109.0,77.0,1
6898,121.0,73.0,2
6899,117.0,73.0,1
6900,125.0,72.0,2
6901,110.0,76.0,1
6902,126.0,81.0,3
6903,117.0,72.0,1
6904,116.0,74.0,1
6905,137.0,79.0,3
6906,109.0,70.0,1
6907,107.0,79.0,1
6908,113.0,76.0,1
6909,122.0,76.0,2
6910,133.0,79.0,3
6911,123.0,73.0,2
6912,120.0,79.0,2
6913,112.0,71.0,1
6914,120.0,72.0,2
6915,130.0,73.0,3
6916,127.0,76.0,2
6917,133.0,74.0,3
6918,127.0,69.0,2
6919,117.0,82.0,3
6920,113.0,76.0,1
6921,123.0,81.0,3
6922,126.0,75.0,2
6923,109.0,78.0,1
6924,123.0,72.0,2
6925,128.0,80.0,3
6926,103.0,71.0,1
6927,101.0,65.0,1
6928,133.0,75.0,3
6929,143.0,80.0,4
6930,113.0,77.0,1
6931,128.0,82.0,3
6932,126.0,76.0,2
6933,100.0,82.0,3
6934,107.0,72.0,1
6935,126.0,75.0,2
6936,111.0,75.0,1
6937,105.0,72.0,1
6938,121.0,80.0,3
6939,120.0,74.0,2
6940,122.0,74.0,2
6941,126.0,74.0,2
6942,108.0,77.0,1
6943,129.0,73.0,2
6944,118.0,79.0,1
6945,130.0,75.0,3
6946,126.0,73.0,2
6947,131.0,77.0,3
6948,117.0,73.0,1
6949,126.0,82.0,3
6950,110.0,80.0,3
6951,123.0,69.0,2
6952,120.0,71.0,2
6953,116.0,71.0,1
6954,111.0,75.0,1
6955,114.0,77.0,1
6956,114.0,73.0,1
6957,122.0,73.0,2
6958,121.0,73.0,2
6959,121.0,76.0,2
6960,110.0,74.0,1
6961,123.0,73.0,2
6962,119.0,77.0,1
6963,133.0,75.0,3
6964,112.0,82.0,3
6965,122.0,74.0,2
6966,115.0,70.0,1
6967,143.0,80.0,4
6968,118.0,79.0,1
6969,125.0,79.0,2
6970,120.0,76.0,2
6971,116.0,71.0,1
6972,115.0,79.0,1
6973,127.0,73.0,2
6974,111.0,80.0,3
6975,116.0,77.0,1
6976,119.0,76.0,1
6977,132.0,81.0,3
6978,136.0,74.0,3
6979,116.0,78.0,1
6980,126.0,75.0,2
6981,118.0,73.0,1
6982,108.0,81.0,3
6983,131.0,71.0,3
6984,110.0,77.0,1
6985,136.0,83.0,3
6986,116.0,77.0,1
6987,111.0,73.0,1
6988,122.0,71.0,2
6989,110.0,68.0,1
6990,137.0,84.0,3
6991,125.0,83.0,3
6992,131.0,82.0,3
6993,115.0,82.0,3
6994,131.0,85.0,3
6995,117.0,79.0,1
6996,116.0,74.0,1
6997,125.0,78.0,2
6998,107.0,75.0,1
6999,128.0,74.0,2
7000,136.0,74.0,3
7001,112.0,74.0,1
7002,126.0,80.0,3
7003,121.0,74.0,2
7004,120.0,76.0,2
7005,124.0,74.0,2
7006,109.0,77.0,1
7007,127.0,83.0,3
7008,122.0,78.0,2
7009,121.0,79.0,2
7010,122.0,73.0,2
7011,120.0,77.0,2
7012,123.0,75.0,2
7013,119.0,79.0,1
7014,110.0,81.0,3
7015,115.0,72.0,1
7016,116.0,73.0,1
7017,115.0,64.0,1
7018,120.0,74.0,2
7019,122.0,77.0,2
7020,114.0,81.0,3
7021,119.0,74.0,1
7022,120.0,77.0,2
7023,128.0,75.0,2
7024,104.0,78.0,1
7025,119.0,78.0,1
7026,132.0,80.0,3
7027,131.0,72.0,3
7028,134.0,70.0,3
7029,115.0,81.0,3
7030,130.0,72.0,3
7031,119.0,80.0,3
7032,115.0,74.0,1
7033,111.0,79.0,1
7034,121.0,79.0,2
7035,118.0,75.0,1
7036,112.0,76.0,1
7037,110.0,74.0,1
7038,129.0,75.0,2
7039,105.0,77.0,1
7040,118.0,77.0,1
7041,126.0,78.0,2
7042,117.0,78.0,1
7043,115.0,75.0,1
7044,132.0,77.0,3
7045,112.0,74.0,1
7046,124.0,80.0,3
7047,111.0,78.0,1
7048,126.0,76.0,2
7049,115.0,76.0,1
7050,123.0,69.0,2
7051,113.0,79.0,1
7052,123.0,80.0,3
7053,118.0,79.0,1
7054,111.0,82.0,3
7055,118.0,69.0,1
7056,121.0,74.0,2
7057,111.0,76.0,1
7058,131.0,76.0,3
7059,137.0,74.0,3
7060,126.0,69.0,2
7061,121.0,79.0,2
7062,123.0,70.0,2
7063,130.0,83.0,3
7064,107.0,72.0,1
7065,135.0,78.0,3
7066,137.0,76.0,3
7067,133.0,71.0,3
7068,116.0,80.0,3
7069,117.0,76.0,1
7070,111.0,72.0,1
7071,111.0,69.0,1
7072,116.0,75.0,1
7073,133.0,73.0,3
7074,121.0,78.0,2
7075,129.0,79.0,2
7076,135.0,70.0,3
7077,111.0,75.0,1
7078,119.0,75.0,1
7079,119.0,76.0,1
7080,107.0,74.0,1
7081,101.0,71.0,1
7082,128.0,79.0,2
7083,117.0,81.0,3
7084,110.0,78.0,1
7085,141.0,75.0,4
7086,121.0,79.0,2
7087,109.0,72.0,1
7088,121.0,70.0,2
7089,121.0,73.0,2
7090,134.0,74.0,3
7091,119.0,73.0,1
7092,120.0,73.0,2
7093,121.0,72.0,2
7094,121.0,79.0,2
7095,122.0,79.0,2
7096,125.0,76.0,2
7097,129.0,71.0,2
7098,122.0,78.0,2
7099,123.0,68.0,2
7100,114.0,77.0,1
7101,101.0,81.0,3
7102,113.0,75.0,1
7103,131.0,80.0,3
7104,124.0,78.0,2
7105,120.0,80.0,3
7106,111.0,72.0,1
7107,113.0,65.0,1
7108,102.0,72.0,1
7109,123.0,69.0,2
7110,113.0,80.0,3
7111,116.0,80.0,3
7112,120.0,79.0,2
7113,133.0,69.0,3
7114,119.0,72.0,1
7115,126.0,72.0,2
7116,114.0,78.0,1
7117,143.0,76.0,4
7118,109.0,83.0,3
7119,114.0,73.0,1
7120,128.0,73.0,2
7121,138.0,81.0,3
7122,122.0,71.0,2
7123,117.0,71.0,1
7124,145.0,77.0,4
7125,116.0,72.0,1
7126,120.0,70.0,2
7127,129.0,78.0,2
7128,104.0,74.0,1
7129,114.0,69.0,1
7130,117.0,79.0,1
7131,125.0,68.0,2
7132,114.0,68.0,1
7133,122.0,77.0,2
7134,123.0,74.0,2
7135,119.0,69.0,1
7136,126.0,74.0,2
7137,121.0,80.0,3
7138,125.0,79.0,2
7139,131.0,69.0,3
7140,127.0,73.0,2
7141,115.0,76.0,1
7142,122.0,74.0,2
7143,113.0,71.0,1
7144,113.0,68.0,1
7145,116.0,80.0,3
7146,115.0,71.0,1
7147,119.0,72.0,1
7148,116.0,74.0,1
7149,106.0,75.0,1
7150,117.0,77.0,1
7151,116.0,76.0,1
7152,111.0,68.0,1
7153,126.0,76.0,2
7154,116.0,76.0,1
7155,110.0,76.0,1
7156,121.0,76.0,2
7157,129.0,75.0,2
7158,118.0,76.0,1
7159,119.0,80.0,3
7160,127.0,78.0,2
7161,122.0,78.0,2
7162,134.0,69.0,3
7163,128.0,82.0,3
7164,129.0,75.0,2
7165,127.0,78.0,2
7166,116.0,74.0,1
7167,138.0,70.0,3
7168,118.0,80.0,3
7169,130.0,71.0,3
7170,116.0,76.0,1
7171,124.0,75.0,2
7172,111.0,76.0,1
7173,121.0,74.0,2
7174,106.0,81.0,3
7175,115.0,70.0,1
7176,107.0,75.0,1
7177,118.0,83.0,3
7178,115.0,80.0,3
7179,104.0,72.0,1
7180,117.0,73.0,1
7181,132.0,72.0,3
7182,127.0,73.0,2
7183,122.0,78.0,2
7184,121.0,74.0,2
7185,109.0,75.0,1
7186,123.0,69.0,2
7187,113.0,71.0,1
7188,112.0,77.0,1
7189,127.0,74.0,2
7190,109.0,79.0,1
7191,125.0,79.0,2
7192,107.0,71.0,1
7193,121.0,76.0,2
7194,123.0,79.0,2
7195,135.0,73.0,3
7196,105.0,71.0,1
7197,117.0,83.0,3
7198,124.0,77.0,2
7199,117.0,74.0,1
7200,107.0,79.0,1
7201,123.0,74.0,2
7202,123.0,75.0,2
7203,122.0,73.0,2
7204,114.0,76.0,1
7205,115.0,73.0,1
7206,130.0,75.0,3
7207,137.0,78.0,3
7208,119.0,77.0,1
7209,130.0,71.0,3
7210,107.0,70.0,1
7211,126.0,73.0,2
7212,119.0,73.0,1
7213,118.0,79.0,1
7214,125.0,79.0,2
7215,119.0,77.0,1
7216,132.0,77.0,3
7217,119.0,81.0,3
7218,125.0,80.0,3
7219,115.0,80.0,3
7220,129.0,72.0,2
7221,110.0,72.0,1
7222,137.0,70.0,3
7223,117.0,70.0,1
7224,119.0,73.0,1
7225,124.0,71.0,2
7226,108.0,71.0,1
7227,106.0,81.0,3
7228,108.0,77.0,1
7229,137.0,71.0,3
7230,138.0,79.0,3
7231,121.0,72.0,2
7232,133.0,71.0,3
7233,120.0,70.0,2
7234,122.0,82.0,3
7235,113.0,73.0,1
7236,116.0,77.0,1
7237,125.0,72.0,2
7238,129.0,74.0,2
7239,123.0,76.0,2
7240,126.0,77.0,2
7241,123.0,71.0,2
7242,134.0,78.0,3
7243,132.0,76.0,3
7244,128.0,80.0,3
7245,129.0,76.0,2
7246,117.0,80.0,3
7247,116.0,76.0,1
7248,116.0,75.0,1
7249,117.0,83.0,3
7250,108.0,82.0,3
7251,95.0,74.0,1
7252,100.0,75.0,1
7253,130.0,77.0,3
7254,111.0,87.0,3
7255,105.0,80.0,3
7256,121.0,77.0,2
7257,126.0,82.0,3
7258,135.0,81.0,3
7259,127.0,80.0,3
7260,118.0,79.0,1
7261,118.0,76.0,1
7262,106.0,85.0,3
7263,133.0,69.0,3
7264,122.0,74.0,2
7265,117.0,69.0,1
7266,123.0,77.0,2
7267,120.0,75.0,2
7268,120.0,75.0,2
7269,108.0,74.0,1
7270,122.0,91.0,4
7271,118.0,78.0,1
7272,108.0,76.0,1
7273,115.0,68.0,1
7274,111.0,76.0,1
7275,127.0,81.0,3
7276,106.0,77.0,1
7277,108.0,75.0,1
7278,118.0,77.0,1
7279,114.0,75.0,1
7280,126.0,71.0,2
7281,126.0,78.0,2
7282,111.0,74.0,1
7283,119.0,76.0,1
7284,106.0,76.0,1
7285,139.0,73.0,3
7286,134.0,79.0,3
7287,104.0,67.0,1
7288,132.0,74.0,3
7289,133.0,78.0,3
7290,124.0,70.0,2
7291,114.0,75.0,1
7292,127.0,76.0,2
7293,130.0,73.0,3
7294,117.0,78.0,1
7295,120.0,78.0,2
7296,132.0,81.0,3
7297,129.0,78.0,2
7298,128.0,73.0,2
7299,130.0,73.0,3
7300,128.0,70.0,2
7301,113.0,77.0,1
7302,138.0,71.0,3
7303,113.0,81.0,3
7304,105.0,77.0,1
7305,111.0,69.0,1
7306,130.0,72.0,3
7307,111.0,79.0,1
7308,114.0,76.0,1
7309,128.0,77.0,2
7310,122.0,78.0,2
7311,121.0,75.0,2
7312,109.0,71.0,1
7313,131.0,75.0,3
7314,116.0,79.0,1
7315,128.0,72.0,2
7316,115.0,76.0,1
7317,124.0,71.0,2
7318,125.0,84.0,3
7319,109.0,72.0,1
7320,124.0,74.0,2
7321,110.0,75.0,1
7322,127.0,74.0,2
7323,117.0,78.0,1
7324,126.0,75.0,2
7325,136.0,73.0,3
7326,118.0,80.0,3
7327,113.0,76.0,1
7328,137.0,76.0,3
7329,108.0,69.0,1
7330,128.0,83.0,3
7331,120.0,72.0,2
7332,118.0,67.0,1
7333,130.0,73.0,3
7334,105.0,78.0,1
7335,133.0,76.0,3
7336,119.0,73.0,1
7337,126.0,73.0,2
7338,127.0,71.0,2
7339,132.0,83.0,3
7340,133.0,64.0,3
7341,117.0,76.0,1
7342,109.0,72.0,1
7343,116.0,77.0,1
7344,133.0,77.0,3
7345,112.0,77.0,1
7346,116.0,70.0,1
7347,101.0,81.0,3
7348,144.0,73.0,4
7349,108.0,72.0,1
7350,114.0,74.0,1
7351,144.0,69.0,4
7352,112.0,71.0,1
7353,133.0,78.0,3
7354,108.0,76.0,1
7355,120.0,76.0,2
7356,119.0,74.0,1
7357,121.0,77.0,2
7358,109.0,76.0,1
7359,104.0,74.0,1
7360,125.0,79.0,2
7361,113.0,71.0,1
7362,123.0,74.0,2
7363,124.0,77.0,2
7364,128.0,74.0,2
7365,97.0,66.0,1
7366,120.0,68.0,2
7367,124.0,73.0,2
7368,110.0,71.0,1
7369,121.0,74.0,2
7370,107.0,81.0,3
7371,137.0,72.0,3
7372,131.0,81.0,3
7373,133.0,75.0,3
7374,116.0,77.0,1
7375,129.0,65.0,2
7376,141.0,71.0,4
7377,127.0,71.0,2
7378,123.0,68.0,2
7379,117.0,81.0,3
7380,109.0,81.0,3
7381,119.0,71.0,1
7382,138.0,72.0,3
7383,121.0,76.0,2
7384,119.0,77.0,1
7385,129.0,83.0,3
7386,119.0,80.0,3
7387,107.0,79.0,1
7388,97.0,74.0,1
7389,114.0,71.0,1
7390,118.0,70.0,1
7391,138.0,74.0,3
7392,119.0,75.0,1
7393,125.0,75.0,2
7394,123.0,70.0,2
7395,129.0,75.0,2
7396,120.0,82.0,3
7397,116.0,74.0,1
7398,105.0,73.0,1
7399,140.0,74.0,4
7400,131.0,79.0,3
7401,110.0,70.0,1
7402,112.0,78.0,1
7403,126.0,75.0,2
7404,129.0,76.0,2
7405,117.0,73.0,1
7406,123.0,76.0,2
7407,110.0,79.0,1
7408,112.0,76.0,1
7409,128.0,72.0,2
7410,127.0,72.0,2
7411,117.0,80.0,3
7412,101.0,78.0,1
7413,114.0,78.0,1
7414,123.0,76.0,2
7415,126.0,76.0,2
7416,118.0,77.0,1
7417,118.0,74.0,1
7418,124.0,76.0,2
7419,124.0,72.0,2
7420,141.0,72.0,4
7421,126.0,73.0,2
7422,109.0,75.0,1
7423,131.0,72.0,3
7424,129.0,67.0,2
7425,139.0,82.0,3
7426,133.0,79.0,3
7427,125.0,82.0,3
7428,113.0,75.0,1
7429,120.0,72.0,2
7430,129.0,81.0,3
7431,111.0,77.0,1
7432,108.0,68.0,1
7433,131.0,76.0,3
7434,107.0,76.0,1
7435,108.0,76.0,1
7436,112.0,76.0,1
7437,102.0,76.0,1
7438,119.0,80.0,3
7439,122.0,73.0,2
7440,99.0,71.0,1
7441,126.0,70.0,2
7442,126.0,75.0,2
7443,118.0,76.0,1
7444,114.0,76.0,1
7445,132.0,78.0,3
7446,125.0,73.0,2
7447,119.0,71.0,1
7448,126.0,80.0,3
7449,126.0,75.0,2
7450,121.0,72.0,2
7451,141.0,70.0,4
7452,121.0,76.0,2
7453,131.0,68.0,3
7454,128.0,73.0,2
7455,126.0,78.0,2
7456,110.0,77.0,1
7457,114.0,77.0,1
7458,118.0,78.0,1
7459,131.0,75.0,3
7460,131.0,75.0,3
7461,131.0,70.0,3
7462,117.0,76.0,1
7463,105.0,76.0,1
7464,121.0,81.0,3
7465,131.0,73.0,3
7466,120.0,76.0,2
7467,128.0,70.0,2
7468,118.0,76.0,1
7469,118.0,79.0,1
7470,115.0,78.0,1
7471,113.0,69.0,1
7472,112.0,78.0,1
7473,119.0,75.0,1
7474,113.0,83.0,3
7475,122.0,67.0,2
7476,128.0,74.0,2
7477,111.0,75.0,1
7478,114.0,69.0,1
7479,121.0,73.0,2
7480,122.0,73.0,2
7481,125.0,79.0,2
7482,98.0,69.0,1
7483,114.0,75.0,1
7484,120.0,74.0,2
7485,125.0,76.0,2
7486,109.0,74.0,1
7487,124.0,77.0,2
7488,114.0,76.0,1
7489,129.0,73.0,2
7490,111.0,76.0,1
7491,112.0,82.0,3
7492,115.0,78.0,1
7493,131.0,78.0,3
7494,127.0,78.0,2
7495,105.0,76.0,1
7496,113.0,74.0,1
7497,118.0,72.0,1
7498,103.0,74.0,1
7499,137.0,75.0,3
7500,114.0,77.0,1
7501,127.0,78.0,2
7502,109.0,76.0,1
7503,120.0,81.0,3
7504,117.0,73.0,1
7505,124.0,81.0,3
7506,118.0,76.0,1
7507,117.0,74.0,1
7508,115.0,75.0,1
7509,133.0,77.0,3
7510,125.0,82.0,3
7511,121.0,69.0,2
7512,121.0,75.0,2
7513,133.0,77.0,3
7514,102.0,73.0,1
7515,112.0,80.0,3
7516,121.0,69.0,2
7517,117.0,74.0,1
7518,112.0,68.0,1
7519,129.0,75.0,2
7520,111.0,82.0,3
7521,114.0,71.0,1
7522,107.0,78.0,1
7523,120.0,74.0,2
7524,120.0,71.0,2
7525,121.0,71.0,2
7526,106.0,71.0,1
7527,126.0,74.0,2
7528,118.0,75.0,1
7529,120.0,74.0,2
7530,117.0,72.0,1
7531,135.0,78.0,3
7532,114.0,72.0,1
7533,123.0,74.0,2
7534,118.0,78.0,1
7535,113.0,74.0,1
7536,107.0,83.0,3
7537,125.0,72.0,2
7538,116.0,77.0,1
7539,111.0,71.0,1
7540,125.0,74.0,2
7541,122.0,74.0,2
7542,123.0,77.0,2
7543,112.0,75.0,1
7544,115.0,76.0,1
7545,132.0,72.0,3
7546,115.0,72.0,1
7547,139.0,80.0,3
7548,111.0,71.0,1
7549,120.0,74.0,2
7550,132.0,72.0,3
7551,130.0,69.0,3
7552,116.0,78.0,1
7553,134.0,73.0,3
7554,116.0,78.0,1
7555,117.0,74.0,1
7556,117.0,76.0,1
7557,129.0,80.0,3
7558,105.0,74.0,1
7559,99.0,72.0,1
7560,118.0,77.0,1
7561,126.0,80.0,3
7562,119.0,69.0,1
7563,114.0,71.0,1
7564,120.0,74.0,2
7565,119.0,72.0,1
7566,125.0,79.0,2
7567,110.0,77.0,1
7568,112.0,82.0,3
7569,122.0,79.0,2
7570,112.0,76.0,1
7571,133.0,81.0,3
7572,126.0,71.0,2
7573,132.0,79.0,3
7574,123.0,80.0,3
7575,127.0,78.0,2
7576,122.0,79.0,2
7577,125.0,77.0,2
7578,140.0,74.0,4
7579,112.0,79.0,1
7580,123.0,73.0,2
7581,126.0,73.0,2
7582,115.0,75.0,1
7583,120.0,78.0,2
7584,110.0,76.0,1
7585,124.0,76.0,2
7586,115.0,76.0,1
7587,119.0,72.0,1
7588,117.0,68.0,1
7589,131.0,74.0,3
7590,124.0,80.0,3
7591,116.0,83.0,3
7592,130.0,69.0,3
7593,132.0,72.0,3
7594,126.0,77.0,2
7595,119.0,70.0,1
7596,120.0,71.0,2
7597,115.0,78.0,1
7598,101.0,73.0,1
7599,119.0,75.0,1
7600,135.0,70.0,3
